,PFC
1971,91.99
1972,91.99
1973,92.06
1974,92.19
1975,92.76
1976,96.82
1977,98.55
1978,101.27
1979,110.43
1980,138.57
1981,172.15
1982,433.39
1983,1000.0
1984,1000.0
1985,1000.0
1986,1000.0
1987,1000.0
1988,1000.0
1989,1000.0
1990,1000.0
1991,1000.0
1992,1000.0
1993,1000.0
1994,1000.0
1995,1000.0
1996,1000.0
1997,1000.0
1998,1000.0
1999,1000.0
2000,1000.0
2001,1000.0
2002,1000.0
2003,1000.0
2004,1000.0
2005,1000.0
2006,1000.0
2007,1000.0
2008,1000.0
2009,1000.0
2010,1000.0
2011,1000.0
2012,1000.0
2013,1000.0
2014,1000.0
2015,1000.0
2016,419.5
2017,419.5
2018,367.75
2019,172.15
2020,148.08
2021,146.9
2022,146.9
2023,138.57
2024,128.69
2025,115.08
2026,112.47
2027,110.43
2028,110.43
2029,105.14
2030,102.85
2031,102.6
2032,102.6
2033,102.6
2034,102.21
2035,102.6
2036,102.6
2037,102.6
2038,104.14
2039,110.43
2040,115.26
2041,135.11
2042,146.9
2043,148.08
2044,172.15
2045,172.15
2046,172.15
2047,172.15
2048,172.15
2049,172.15
2050,155.14
2051,144.9
2052,123.99
2053,111.29
2054,102.85
2055,100.91
2056,98.55
2057,96.27
2058,92.76
2059,92.19
2060,91.99
2061,91.66
2062,91.1
2063,91.1
2064,90.49
2065,90.2
2066,90.2
2067,90.49
2068,90.49
2069,90.49
2070,90.49
2071,91.1
2072,91.66
2073,92.06
2074,92.76
2075,93.55
2076,98.55
2077,100.88
2078,101.83
2079,104.14
2080,108.25
2081,112.47
2082,112.47
2083,112.47
2084,115.08
2085,115.26
2086,115.26
2087,115.08
2088,112.47
2089,110.43
2090,110.43
2091,110.43
2092,107.03
2093,107.03
2094,106.77
2095,105.14
2096,104.14
2097,104.14
2098,104.14
2099,104.14
2100,104.14
2101,104.14
2102,102.6
2103,102.6
2104,104.94
2105,106.77
2106,104.94
2107,102.85
2108,102.6
2109,102.6
2110,102.85
2111,104.14
2112,102.6
2113,102.85
2114,104.14
2115,102.6
2116,102.6
2117,102.6
2118,102.6
2119,102.6
2120,102.6
2121,102.6
2122,104.14
2123,106.77
2124,108.46
2125,108.46
2126,110.43
2127,110.43
2128,112.47
2129,115.26
2130,128.69
2131,135.11
2132,146.9
2133,147.68
2134,160.94
2135,172.15
2136,420.85
2137,1000.0
2138,1000.0
2139,1000.0
2140,1000.0
2141,1000.0
2142,1000.0
2143,1000.0
2144,1000.0
2145,1000.0
2146,1000.0
2147,1000.0
2148,1000.0
2149,1000.0
2150,1000.0
2151,1000.0
2152,1000.0
2153,1000.0
2154,1000.0
2155,1000.0
2156,419.5
2157,419.5
2158,419.5
2159,381.64
2160,177.74
2161,175.74
2162,367.75
2163,419.5
2164,419.5
2165,433.39
2166,1000.0
2167,1000.0
2168,1000.0
2169,1000.0
2170,1000.0
2171,1000.0
2172,1000.0
2173,1000.0
2174,1000.0
2175,1000.0
2176,1000.0
2177,1000.0
2178,1000.0
2179,1000.0
2180,1000.0
2181,1000.0
2182,1000.0
2183,1000.0
2184,1000.0
2185,1000.0
2186,1000.0
2187,1000.0
2188,1000.0
2189,1000.0
2190,1000.0
2191,1000.0
2192,1000.0
2193,1000.0
2194,1000.0
2195,1000.0
2196,1000.0
2197,1000.0
2198,1000.0
2199,1000.0
2200,1000.0
2201,1000.0
2202,1000.0
2203,1000.0
2204,1000.0
2205,1000.0
2206,1000.0
2207,1000.0
2208,1000.0
2209,1000.0
2210,1000.0
2211,1000.0
2212,1000.0
2213,1000.0
2214,1000.0
2215,1000.0
2216,1000.0
2217,1000.0
2218,1000.0
2219,1000.0
2220,1000.0
2221,1000.0
2222,1000.0
2223,1000.0
2224,1000.0
2225,1000.0
2226,1000.0
2227,1000.0
2228,1000.0
2229,1000.0
2230,1000.0
2231,1000.0
2232,1000.0
2233,1000.0
2234,1000.0
2235,1000.0
2236,1000.0
2237,1000.0
2238,1000.0
2239,1000.0
2240,1000.0
2241,1000.0
2242,1000.0
2243,1000.0
2244,1000.0
2245,1000.0
2246,1000.0
2247,1000.0
2248,1000.0
2249,1000.0
2250,1000.0
2251,1000.0
2252,1000.0
2253,1000.0
2254,1000.0
2255,1000.0
2256,1000.0
2257,1000.0
2258,1000.0
2259,1000.0
2260,1000.0
2261,1000.0
2262,1000.0
2263,1000.0
2264,1000.0
2265,1000.0
2266,1000.0
2267,1000.0
2268,1000.0
2269,1000.0
2270,1000.0
2271,1000.0
2272,1000.0
2273,1000.0
2274,1000.0
2275,1000.0
2276,1000.0
2277,1000.0
2278,1000.0
2279,1000.0
2280,1000.0
2281,1000.0
2282,1000.0
2283,1000.0
2284,1000.0
2285,1000.0
2286,1000.0
2287,1000.0
2288,1000.0
2289,1000.0
2290,1000.0
2291,1000.0
2292,1000.0
2293,1000.0
2294,1000.0
2295,1000.0
2296,1000.0
2297,1000.0
2298,1000.0
2299,1000.0
2300,1000.0
2301,1000.0
2302,1000.0
2303,1000.0
2304,1000.0
2305,1000.0
2306,1000.0
2307,1000.0
2308,1000.0
2309,1000.0
2310,1000.0
2311,1000.0
2312,1000.0
2313,1000.0
2314,1000.0
2315,1000.0
2316,1000.0
2317,1000.0
2318,1000.0
2319,1000.0
2320,1000.0
2321,1000.0
2322,1000.0
2323,1000.0
2324,1000.0
2325,1000.0
2326,1000.0
2327,1000.0
2328,1000.0
2329,1000.0
2330,1000.0
2331,1000.0
2332,1000.0
2333,1000.0
2334,1000.0
2335,1000.0
2336,1000.0
2337,1000.0
2338,1000.0
2339,1000.0
2340,1000.0
2341,1000.0
2342,1000.0
2343,1000.0
2344,1000.0
2345,1000.0
2346,1000.0
2347,1000.0
2348,1000.0
2349,1000.0
2350,1000.0
2351,420.85
2352,419.5
2353,367.75
2354,172.15
2355,171.07
2356,148.08
2357,146.9
2358,146.9
2359,142.74
2360,141.65
2361,142.74
2362,142.74
2363,146.9
2364,148.08
2365,146.9
2366,146.9
2367,146.9
2368,142.74
2369,142.74
2370,146.9
2371,144.6
2372,146.9
2373,142.74
2374,135.11
2375,120.15
2376,115.08
2377,112.47
2378,110.43
2379,104.14
2380,102.85
2381,102.6
2382,101.83
2383,100.91
2384,98.55
2385,97.16
2386,96.82
2387,93.55
2388,93.55
2389,93.55
2390,92.76
2391,92.64
2392,92.76
2393,92.76
2394,92.19
2395,92.06
2396,91.99
2397,91.99
2398,91.99
2399,91.66
2400,91.1
2401,91.1
2402,90.89
2403,90.49
2404,90.2
2405,89.62
2406,89.53
2407,89.53
2408,89.53
2409,89.53
2410,89.53
2411,89.53
2412,89.47
2413,89.53
2414,89.53
2415,89.53
2416,89.62
2417,89.62
2418,90.2
2419,90.49
2420,91.1
2421,91.1
2422,91.1
2423,91.1
2424,91.1
2425,91.1
2426,91.1
2427,90.49
2428,91.1
2429,91.1
2430,91.66
2431,91.66
2432,92.06
2433,92.19
2434,92.64
2435,92.64
2436,92.76
2437,92.76
2438,92.76
2439,92.76
2440,92.76
2441,92.76
2442,92.64
2443,92.19
2444,92.06
2445,91.99
2446,91.66
2447,91.1
2448,91.1
2449,90.89
2450,90.49
2451,90.2
2452,89.53
2453,89.53
2454,89.53
2455,89.53
2456,89.53
2457,89.53
2458,89.53
2459,89.53
2460,89.53
2461,89.62
2462,90.2
2463,90.2
2464,90.2
2465,90.2
2466,89.62
2467,89.62
2468,90.49
2469,90.49
2470,90.49
2471,90.49
2472,90.2
2473,89.62
2474,89.53
2475,89.47
2476,87.38
2477,-500.0
2478,-500.0
2479,-500.0
2480,-500.0
2481,-500.0
2482,-500.0
2483,-500.0
2484,-500.0
2485,-500.0
2486,-500.0
2487,-500.0
2488,-500.0
2489,-500.0
2490,-500.0
2491,-500.0
2492,-500.0
2493,-500.0
2494,-500.0
2495,-500.0
2496,-500.0
2497,-500.0
2498,-500.0
2499,-500.0
2500,-500.0
2501,-500.0
2502,-500.0
2503,-500.0
2504,-500.0
2505,-500.0
2506,-500.0
2507,-500.0
2508,-500.0
2509,-500.0
2510,-500.0
2511,-500.0
2512,-500.0
2513,-500.0
2514,-500.0
2515,-500.0
2516,-500.0
2517,-500.0
2518,-500.0
2519,-500.0
2520,-500.0
2521,-500.0
2522,-500.0
2523,-500.0
2524,-500.0
2525,-500.0
2526,-500.0
2527,-500.0
2528,-500.0
2529,-500.0
2530,-500.0
2531,-500.0
2532,-500.0
2533,-500.0
2534,-500.0
2535,-500.0
2536,-500.0
2537,-500.0
2538,-500.0
2539,-500.0
2540,-500.0
2541,-500.0
2542,-500.0
2543,-500.0
2544,-500.0
2545,-500.0
2546,-500.0
2547,-500.0
2548,-500.0
2549,-500.0
2550,-500.0
2551,-500.0
2552,-500.0
2553,-500.0
2554,-500.0
2555,-500.0
2556,-500.0
2557,-500.0
2558,-500.0
2559,87.38
2560,89.47
2561,89.62
2562,90.49
2563,91.1
2564,91.66
2565,91.66
2566,91.66
2567,91.99
2568,91.66
2569,91.66
2570,91.66
2571,91.1
2572,91.1
2573,91.1
2574,91.1
2575,90.89
2576,90.89
2577,90.49
2578,90.2
2579,89.62
2580,89.62
2581,89.62
2582,89.62
2583,90.2
2584,90.49
2585,90.2
2586,89.62
2587,89.62
2588,89.53
2589,89.53
2590,89.53
2591,89.53
2592,89.53
2593,89.53
2594,89.53
2595,89.53
2596,89.53
2597,89.47
2598,89.05
2599,89.05
2600,89.05
2601,89.05
2602,89.47
2603,89.47
2604,89.47
2605,89.53
2606,89.53
2607,89.62
2608,90.2
2609,90.49
2610,91.1
2611,91.1
2612,91.66
2613,91.66
2614,91.99
2615,92.06
2616,92.19
2617,92.76
2618,96.27
2619,98.55
2620,100.88
2621,100.91
2622,101.27
2623,102.21
2624,102.6
2625,101.83
2626,100.16
2627,96.82
2628,93.55
2629,92.19
2630,91.99
2631,91.66
2632,91.1
2633,90.49
2634,90.49
2635,89.62
2636,89.53
2637,89.53
2638,87.38
2639,87.18
2640,-500.0
2641,-500.0
2642,-500.0
2643,-500.0
2644,-500.0
2645,-500.0
2646,87.38
2647,87.38
2648,89.05
2649,89.53
2650,89.53
2651,89.62
2652,90.49
2653,90.89
2654,91.1
2655,91.1
2656,91.1
2657,91.66
2658,91.66
2659,91.66
2660,92.06
2661,92.19
2662,92.76
2663,92.86
2664,92.76
2665,92.76
2666,94.54
2667,93.55
2668,93.55
2669,92.86
2670,92.19
2671,92.19
2672,92.06
2673,92.06
2674,92.19
2675,92.19
2676,92.06
2677,92.06
2678,92.06
2679,92.06
2680,92.19
2681,92.06
2682,91.99
2683,91.99
2684,91.66
2685,91.66
2686,90.89
2687,90.49
2688,90.49
2689,90.2
2690,90.49
2691,90.49
2692,90.2
2693,89.62
2694,89.53
2695,89.05
2696,89.53
2697,89.53
2698,89.53
2699,89.53
2700,89.53
2701,89.53
2702,89.53
2703,90.2
2704,90.49
2705,90.89
2706,90.49
2707,90.49
2708,91.1
2709,91.66
2710,92.06
2711,92.86
2712,96.82
2713,98.55
2714,101.83
2715,104.94
2716,111.29
2717,115.08
2718,128.69
2719,135.11
2720,141.65
2721,141.65
2722,135.11
2723,130.69
2724,115.26
2725,115.26
2726,112.47
2727,110.43
2728,104.14
2729,100.91
2730,98.55
2731,94.54
2732,92.76
2733,92.06
2734,91.66
2735,91.1
2736,91.1
2737,91.1
2738,91.1
2739,91.1
2740,90.89
2741,91.1
2742,91.1
2743,91.66
2744,91.99
2745,92.64
2746,93.55
2747,93.55
2748,98.55
2749,102.6
2750,112.47
2751,130.69
2752,146.9
2753,148.08
2754,172.15
2755,419.5
2756,419.5
2757,419.5
2758,419.5
2759,419.5
2760,367.75
2761,172.15
2762,172.15
2763,154.71
2764,142.74
2765,128.69
2766,112.47
2767,110.43
2768,106.77
2769,102.6
2770,102.21
2771,101.83
2772,101.27
2773,100.91
2774,100.88
2775,100.88
2776,100.88
2777,100.88
2778,98.55
2779,98.55
2780,96.82
2781,95.16
2782,93.55
2783,92.86
2784,92.86
2785,92.86
2786,92.76
2787,92.76
2788,92.76
2789,92.64
2790,92.64
2791,92.19
2792,92.06
2793,92.06
2794,92.06
2795,91.99
2796,91.99
2797,91.99
2798,91.99
2799,91.66
2800,91.66
2801,91.66
2802,91.66
2803,91.66
2804,91.99
2805,92.06
2806,92.06
2807,92.19
2808,92.76
2809,96.82
2810,97.16
2811,98.55
2812,100.16
2813,100.88
2814,100.16
2815,98.55
2816,100.34
2817,98.55
2818,97.16
2819,95.16
2820,92.76
2821,92.19
2822,92.06
2823,91.66
2824,91.66
2825,91.1
2826,90.49
2827,90.2
2828,89.47
2829,87.18
2830,-500.0
2831,-500.0
2832,-500.0
2833,-500.0
2834,-500.0
2835,-500.0
2836,-500.0
2837,-500.0
2838,-500.0
2839,-500.0
2840,87.18
2841,89.53
2842,89.62
2843,90.49
2844,91.1
2845,91.66
2846,91.99
2847,92.06
2848,92.64
2849,92.76
2850,93.55
2851,93.55
2852,93.55
2853,95.81
2854,95.81
2855,96.27
2856,95.81
2857,95.81
2858,96.27
2859,96.27
2860,95.81
2861,95.81
2862,95.16
2863,95.16
2864,93.55
2865,93.55
2866,95.81
2867,97.15
2868,97.15
2869,97.16
2870,97.16
2871,97.16
2872,98.55
2873,98.55
2874,98.55
2875,98.55
2876,98.55
2877,97.16
2878,97.16
2879,97.16
2880,96.82
2881,97.16
2882,97.16
2883,97.16
2884,97.16
2885,98.55
2886,98.55
2887,98.55
2888,98.55
2889,98.55
2890,100.88
2891,100.88
2892,100.91
2893,100.91
2894,101.27
2895,101.83
2896,102.6
2897,102.6
2898,104.94
2899,108.68
2900,112.47
2901,112.47
2902,115.26
2903,130.69
2904,146.9
2905,171.07
2906,367.75
2907,419.5
2908,1000.0
2909,1000.0
2910,1000.0
2911,1000.0
2912,1000.0
2913,1000.0
2914,419.5
2915,171.07
2916,138.57
2917,111.29
2918,102.35
2919,98.55
2920,97.16
2921,92.86
2922,92.19
2923,91.99
2924,91.66
2925,91.1
2926,90.49
2927,90.49
2928,89.53
2929,89.53
2930,89.53
2931,89.47
2932,89.53
2933,89.53
2934,89.62
2935,90.49
2936,91.1
2937,92.06
2938,93.55
2939,98.55
2940,102.6
2941,115.26
2942,147.68
2943,419.5
2944,1000.0
2945,1000.0
2946,1000.0
2947,1000.0
2948,1000.0
2949,1000.0
2950,1000.0
2951,1000.0
2952,1000.0
2953,1000.0
2954,1000.0
2955,1000.0
2956,1000.0
2957,420.85
2958,177.74
2959,166.44
2960,142.74
2961,122.87
2962,112.47
2963,105.14
2964,102.6
2965,101.27
2966,100.88
2967,98.55
2968,98.55
2969,98.55
2970,96.82
2971,93.55
2972,92.64
2973,92.06
2974,91.66
2975,91.1
2976,91.1
2977,90.49
2978,90.49
2979,90.49
2980,90.2
2981,89.62
2982,89.53
2983,89.47
2984,87.38
2985,87.18
2986,-500.0
2987,-500.0
2988,-500.0
2989,-500.0
2990,-500.0
2991,-500.0
2992,-500.0
2993,-500.0
2994,-500.0
2995,-500.0
2996,87.18
2997,87.38
2998,89.05
2999,89.53
3000,90.2
3001,91.1
3002,91.1
3003,91.66
3004,92.06
3005,92.19
3006,92.76
3007,93.55
3008,93.55
3009,94.54
3010,95.16
3011,93.55
3012,93.55
3013,93.55
3014,93.55
3015,93.55
3016,92.76
3017,92.19
3018,92.19
3019,92.19
3020,92.19
3021,92.19
3022,92.19
3023,92.64
3024,92.19
3025,92.64
3026,92.19
3027,92.64
3028,92.64
3029,92.64
3030,92.64
3031,92.76
3032,92.76
3033,92.86
3034,96.82
3035,98.55
3036,100.88
3037,101.83
3038,107.03
3039,112.47
3040,128.69
3041,141.65
3042,147.68
3043,151.32
3044,171.07
3045,172.15
3046,419.5
3047,420.85
3048,419.5
3049,419.5
3050,419.5
3051,420.85
3052,433.39
3053,433.39
3054,419.5
3055,419.5
3056,419.5
3057,419.5
3058,419.5
3059,419.5
3060,177.74
3061,177.74
3062,177.74
3063,177.74
3064,396.64
3065,381.64
3066,367.75
3067,367.75
3068,172.15
3069,171.07
3070,171.07
3071,167.41
3072,171.07
3073,151.32
3074,148.08
3075,146.9
3076,146.9
3077,144.6
3078,142.74
3079,141.65
3080,135.11
3081,135.11
3082,135.11
3083,133.82
3084,133.82
3085,135.11
3086,138.57
3087,135.11
3088,138.57
3089,141.65
3090,141.65
3091,144.6
3092,144.6
3093,144.9
3094,144.6
3095,144.6
3096,144.9
3097,146.9
3098,147.68
3099,148.08
3100,171.07
3101,172.15
3102,177.74
3103,381.64
3104,419.5
3105,419.5
3106,419.5
3107,419.5
3108,420.85
3109,419.5
3110,420.85
3111,420.85
3112,419.5
3113,419.5
3114,396.64
3115,177.74
3116,172.15
3117,160.94
3118,148.08
3119,146.9
3120,146.9
3121,142.74
3122,135.11
3123,128.69
3124,115.08
3125,112.47
3126,110.43
3127,110.43
3128,110.43
3129,112.47
3130,123.99
3131,131.82
3132,144.6
3133,147.68
3134,171.07
3135,172.15
3136,396.64
3137,419.5
3138,433.39
3139,1000.0
3140,1000.0
3141,1000.0
3142,1000.0
3143,1000.0
3144,1000.0
3145,1000.0
3146,1000.0
3147,1000.0
3148,1000.0
3149,1000.0
3150,1000.0
3151,433.39
3152,419.5
3153,172.15
3154,172.15
3155,171.07
3156,151.32
3157,146.9
3158,142.74
3159,141.65
3160,144.9
3161,135.11
3162,115.26
3163,115.08
3164,112.47
3165,112.47
3166,108.46
3167,107.03
3168,102.6
3169,100.91
3170,98.55
3171,97.16
3172,97.16
3173,93.55
3174,92.76
3175,92.76
3176,92.19
3177,92.19
3178,92.06
3179,91.99
3180,91.66
3181,91.1
3182,91.1
3183,90.49
3184,90.49
3185,90.49
3186,90.49
3187,90.49
3188,90.49
3189,90.49
3190,90.89
3191,91.1
3192,91.1
3193,91.1
3194,91.66
3195,91.66
3196,91.66
3197,91.66
3198,91.99
3199,92.19
3200,92.19
3201,92.76
3202,92.76
3203,92.76
3204,94.54
3205,93.55
3206,93.55
3207,93.55
3208,92.76
3209,92.76
3210,92.64
3211,92.64
3212,92.19
3213,92.06
3214,92.19
3215,92.06
3216,92.06
3217,91.99
3218,91.99
3219,91.66
3220,91.66
3221,91.66
3222,91.66
3223,91.66
3224,91.66
3225,91.66
3226,91.66
3227,92.06
3228,92.19
3229,92.64
3230,93.55
3231,96.82
3232,98.55
3233,98.55
3234,100.88
3235,101.27
3236,102.6
3237,105.14
3238,110.43
3239,112.47
3240,115.26
3241,117.56
3242,115.26
3243,115.26
3244,115.08
3245,112.47
3246,111.29
3247,110.43
3248,105.14
3249,102.6
3250,101.27
3251,100.88
3252,100.88
3253,98.55
3254,98.55
3255,98.55
3256,98.55
3257,98.55
3258,97.16
3259,96.82
3260,95.81
3261,93.55
3262,92.76
3263,92.19
3264,92.06
3265,92.06
3266,91.99
3267,91.66
3268,91.66
3269,91.1
3270,91.1
3271,90.49
3272,90.49
3273,90.2
3274,90.2
3275,89.62
3276,89.62
3277,90.2
3278,90.2
3279,90.2
3280,90.49
3281,90.49
3282,90.49
3283,90.89
3284,91.1
3285,91.1
3286,91.66
3287,91.99
3288,92.06
3289,92.76
3290,93.55
3291,96.82
3292,98.55
3293,101.64
3294,102.21
3295,101.83
3296,101.83
3297,100.88
3298,98.55
3299,95.16
3300,92.19
3301,91.66
3302,90.49
3303,89.53
3304,87.38
3305,-500.0
3306,-500.0
3307,-500.0
3308,-500.0
3309,-500.0
3310,-500.0
3311,-500.0
3312,-500.0
3313,-500.0
3314,-500.0
3315,-500.0
3316,-500.0
3317,-500.0
3318,-500.0
3319,-500.0
3320,-500.0
3321,-500.0
3322,-500.0
3323,-500.0
3324,-500.0
3325,-500.0
3326,-500.0
3327,89.53
3328,90.2
3329,90.89
3330,91.1
3331,91.66
3332,91.1
3333,91.66
3334,91.66
3335,91.66
3336,91.66
3337,91.66
3338,91.66
3339,91.66
3340,91.1
3341,91.1
3342,90.49
3343,90.49
3344,90.2
3345,89.62
3346,89.53
3347,89.53
3348,89.47
3349,89.05
3350,87.38
3351,87.18
3352,89.05
3353,89.05
3354,87.18
3355,-500.0
3356,-500.0
3357,-500.0
3358,-500.0
3359,-500.0
3360,-500.0
3361,-500.0
3362,-500.0
3363,-500.0
3364,-500.0
3365,-500.0
3366,-500.0
3367,-500.0
3368,-500.0
3369,-500.0
3370,-500.0
3371,-500.0
3372,87.18
3373,87.38
3374,89.05
3375,89.53
3376,89.62
3377,90.2
3378,90.49
3379,90.49
3380,91.1
3381,91.1
3382,91.1
3383,91.66
3384,92.06
3385,92.64
3386,93.55
3387,97.16
3388,98.55
3389,100.91
3390,101.83
3391,102.6
3392,102.6
3393,104.14
3394,102.21
3395,100.88
3396,100.88
3397,98.55
3398,97.16
3399,95.16
3400,92.76
3401,92.06
3402,91.99
3403,91.99
3404,91.99
3405,91.99
3406,91.66
3407,91.66
3408,91.66
3409,91.1
3410,91.1
3411,91.1
3412,91.66
3413,91.1
3414,91.66
3415,91.99
3416,92.06
3417,92.64
3418,93.55
3419,98.55
3420,100.91
3421,102.6
3422,110.43
3423,122.87
3424,146.9
3425,171.07
3426,419.5
3427,420.85
3428,1000.0
3429,1000.0
3430,1000.0
3431,1000.0
3432,1000.0
3433,1000.0
3434,1000.0
3435,1000.0
3436,1000.0
3437,1000.0
3438,1000.0
3439,1000.0
3440,420.85
3441,419.5
3442,172.15
3443,147.68
3444,141.65
3445,133.82
3446,128.69
3447,115.08
3448,111.29
3449,108.68
3450,104.14
3451,101.83
3452,100.91
3453,100.88
3454,98.55
3455,97.16
3456,95.16
3457,92.86
3458,92.76
3459,92.64
3460,92.19
3461,92.06
3462,92.06
3463,92.06
3464,91.99
3465,91.99
3466,91.99
3467,91.66
3468,91.66
3469,91.66
3470,91.99
3471,91.99
3472,91.99
3473,91.66
3474,91.66
3475,91.99
3476,92.06
3477,92.19
3478,92.19
3479,92.76
3480,93.55
3481,95.81
3482,97.16
3483,98.55
3484,100.88
3485,101.27
3486,100.91
3487,100.88
3488,100.16
3489,98.55
3490,93.55
3491,92.64
3492,91.99
3493,91.1
3494,90.2
3495,89.53
3496,87.18
3497,-500.0
3498,-500.0
3499,-500.0
3500,-500.0
3501,-500.0
3502,-500.0
3503,-500.0
3504,-500.0
3505,-500.0
3506,-500.0
3507,-500.0
3508,-500.0
3509,-500.0
3510,-500.0
3511,-500.0
3512,-500.0
3513,-500.0
3514,-500.0
3515,87.38
3516,89.62
3517,91.1
3518,92.06
3519,92.76
3520,97.16
3521,100.91
3522,106.77
3523,115.08
3524,128.69
3525,142.74
3526,146.9
3527,147.68
3528,146.9
3529,148.08
3530,158.71
3531,166.44
3532,154.71
3533,171.07
3534,171.07
3535,160.94
3536,154.27
3537,146.9
3538,146.9
3539,146.9
3540,146.9
3541,141.65
3542,138.57
3543,130.69
3544,133.82
3545,128.69
3546,117.56
3547,112.47
3548,112.47
3549,112.47
3550,110.43
3551,110.43
3552,104.14
3553,102.6
3554,101.83
3555,101.83
3556,100.91
3557,100.88
3558,100.16
3559,98.55
3560,98.55
3561,96.82
3562,95.81
3563,93.55
3564,92.86
3565,92.76
3566,92.19
3567,92.06
3568,91.99
3569,91.66
3570,91.1
3571,90.49
3572,90.49
3573,90.2
3574,90.2
3575,90.89
3576,90.49
3577,91.1
3578,91.66
3579,91.99
3580,92.06
3581,92.06
3582,91.99
3583,91.99
3584,91.99
3585,91.99
3586,91.66
3587,91.1
3588,90.49
3589,89.62
3590,89.53
3591,89.05
3592,87.38
3593,87.18
3594,-500.0
3595,-500.0
3596,-500.0
3597,-500.0
3598,-500.0
3599,-500.0
3600,-500.0
3601,-500.0
3602,-500.0
3603,-500.0
3604,-500.0
3605,-500.0
3606,-500.0
3607,-500.0
3608,-500.0
3609,-500.0
3610,-500.0
3611,-500.0
3612,-500.0
3613,-500.0
3614,-500.0
3615,-500.0
3616,87.38
3617,87.18
3618,-500.0
3619,-500.0
3620,87.18
3621,87.18
3622,87.38
3623,87.18
3624,-500.0
3625,-500.0
3626,87.18
3627,87.18
3628,-500.0
3629,-500.0
3630,-500.0
3631,-500.0
3632,-500.0
3633,-500.0
3634,-500.0
3635,-500.0
3636,-500.0
3637,-500.0
3638,-500.0
3639,-500.0
3640,-500.0
3641,-500.0
3642,-500.0
3643,-500.0
3644,-500.0
3645,-500.0
3646,-500.0
3647,-500.0
3648,-500.0
3649,-500.0
3650,-500.0
3651,-500.0
3652,-500.0
3653,-500.0
3654,-500.0
3655,-500.0
3656,-500.0
3657,-500.0
3658,-500.0
3659,-500.0
3660,-500.0
3661,-500.0
3662,-500.0
3663,-500.0
3664,-500.0
3665,-500.0
3666,-500.0
3667,-500.0
3668,-500.0
3669,-500.0
3670,-500.0
3671,-500.0
3672,-500.0
3673,-500.0
3674,-500.0
3675,-500.0
3676,-500.0
3677,-500.0
3678,-500.0
3679,-500.0
3680,-500.0
3681,-500.0
3682,-500.0
3683,-500.0
3684,-500.0
3685,-500.0
3686,-500.0
3687,-500.0
3688,-500.0
3689,-500.0
3690,-500.0
3691,-500.0
3692,-500.0
3693,-500.0
3694,-500.0
3695,-500.0
3696,-500.0
3697,-500.0
3698,-500.0
3699,-500.0
3700,-500.0
3701,-500.0
3702,-500.0
3703,-500.0
3704,-500.0
3705,-500.0
3706,-500.0
3707,-500.0
3708,-500.0
3709,-500.0
3710,-500.0
3711,-500.0
3712,-500.0
3713,-500.0
3714,-500.0
3715,-500.0
3716,-500.0
3717,-500.0
3718,-500.0
3719,-500.0
3720,-500.0
3721,-500.0
3722,-500.0
3723,-500.0
3724,-500.0
3725,-500.0
3726,-500.0
3727,-500.0
3728,-500.0
3729,-500.0
3730,-500.0
3731,-500.0
3732,-500.0
3733,-500.0
3734,-500.0
3735,-500.0
3736,-500.0
3737,-500.0
3738,-500.0
3739,-500.0
3740,-500.0
3741,-500.0
3742,-500.0
3743,-500.0
3744,-500.0
3745,-500.0
3746,-500.0
3747,-500.0
3748,-500.0
3749,-500.0
3750,-500.0
3751,-500.0
3752,-500.0
3753,-500.0
3754,-500.0
3755,-500.0
3756,-500.0
3757,-500.0
3758,-500.0
3759,-500.0
3760,-500.0
3761,-500.0
3762,-500.0
3763,-500.0
3764,-500.0
3765,-500.0
3766,-500.0
3767,-500.0
3768,-500.0
3769,-500.0
3770,-500.0
3771,-500.0
3772,-500.0
3773,-500.0
3774,-500.0
3775,-500.0
3776,-500.0
3777,-500.0
3778,-500.0
3779,-500.0
3780,-500.0
3781,-500.0
3782,-500.0
3783,-500.0
3784,-500.0
3785,-500.0
3786,-500.0
3787,-500.0
3788,-500.0
3789,-500.0
3790,-500.0
3791,-500.0
3792,-500.0
3793,-500.0
3794,-500.0
3795,-500.0
3796,-500.0
3797,-500.0
3798,-500.0
3799,-500.0
3800,-500.0
3801,-500.0
3802,-500.0
3803,-500.0
3804,-500.0
3805,-500.0
3806,-500.0
3807,-500.0
3808,-500.0
3809,-500.0
3810,-500.0
3811,-500.0
3812,-500.0
3813,-500.0
3814,-500.0
3815,-500.0
3816,-500.0
3817,-500.0
3818,-500.0
3819,-500.0
3820,-500.0
3821,-500.0
3822,-500.0
3823,-500.0
3824,-500.0
3825,-500.0
3826,-500.0
3827,-500.0
3828,-500.0
3829,-500.0
3830,-500.0
3831,-500.0
3832,-500.0
3833,-500.0
3834,-500.0
3835,-500.0
3836,-500.0
3837,-500.0
3838,-500.0
3839,-500.0
3840,-500.0
3841,-500.0
3842,-500.0
3843,-500.0
3844,-500.0
3845,-500.0
3846,-500.0
3847,-500.0
3848,-500.0
3849,-500.0
3850,-500.0
3851,-500.0
3852,-500.0
3853,-500.0
3854,-500.0
3855,-500.0
3856,-500.0
3857,-500.0
3858,-500.0
3859,-500.0
3860,-500.0
3861,-500.0
3862,-500.0
3863,-500.0
3864,-500.0
3865,-500.0
3866,-500.0
3867,-500.0
